status_id,target_url,status,reply_url,user
24455512798,https://x.com/Digeratii/status/24455512798,replied,https://x.com/simplememo_en/status/2051977375500705928,
2049108133147292079,https://x.com/polsia/status/2049108133147292079,skipped,,
2045914280432668907,https://x.com/DavidO2023/status/2045914280432668907,skipped,,
2030139873374400990,https://x.com/wordcloudstudio/status/2030139873374400990,skipped,,
1791822932416561542,https://x.com/Shivani11762187/status/1791822932416561542,skipped,,
1766550589670924625,https://x.com/trytcx/status/1766550589670924625,skipped,,
1676747524244209665,https://x.com/kortina/status/1676747524244209665,skipped,,
1668225567659794434,https://x.com/VaclavGraf/status/1668225567659794434,skipped,,
1582521758472511488,https://x.com/mr_larmi/status/1582521758472511488,skipped,,
1565422174382370816,https://x.com/itsbeecher/status/1565422174382370816,skipped,,
1564827405549613056,https://x.com/OgieBoy24/status/1564827405549613056,skipped,,
1558797844341030912,https://x.com/JakeBrush2/status/1558797844341030912,skipped,,
1451086968062840836,https://x.com/Ulann0327/status/1451086968062840836,skipped,,
1432303842591494150,https://x.com/Iknxtpm/status/1432303842591494150,skipped,,
1380514867065413642,https://x.com/romulus_bot/status/1380514867065413642,skipped,,
1380463395565154309,https://x.com/TfTHacker/status/1380463395565154309,skipped,,
1377451605457526788,https://x.com/Travis_Jamison/status/1377451605457526788,skipped,,
1374065782699663360,https://x.com/libbybrittain/status/1374065782699663360,skipped,,
1352222248606855168,https://x.com/slideme/status/1352222248606855168,skipped,,
1329704660605698052,https://x.com/kenmei_hagiwara/status/1329704660605698052,skipped,,
1297242628862488577,https://x.com/Hebergementwebs/status/1297242628862488577,skipped,,
1291411481670692867,https://x.com/3DLabsNutrition/status/1291411481670692867,skipped,,
1286203155387002881,https://x.com/redxyz_/status/1286203155387002881,skipped,,
1262069716576800770,https://x.com/3DLabsNutrition/status/1262069716576800770,skipped,,
1245647208197672960,https://x.com/QuotesNation5/status/1245647208197672960,skipped,,
1240312515877355521,https://x.com/3DLabsNutrition/status/1240312515877355521,skipped,,
1229579290368499713,https://x.com/3DLabsNutrition/status/1229579290368499713,skipped,,
1228672259365060608,https://x.com/WorldGPT2023/status/1228672259365060608,skipped,,
1227247306837237760,https://x.com/3DLabsNutrition/status/1227247306837237760,skipped,,
1220891199797637120,https://x.com/GuardedDon/status/1220891199797637120,skipped,,
1218176179645173760,https://x.com/QuotesNation5/status/1218176179645173760,skipped,,
1099443456768786432,https://x.com/briannekimmel/status/1099443456768786432,skipped,,
1062514292996616193,https://x.com/hc_wawan/status/1062514292996616193,skipped,,
1058075861096820736,https://x.com/jerry_prague/status/1058075861096820736,skipped,,
1052449972472479744,https://x.com/BoJangular/status/1052449972472479744,skipped,,
1052238309869654016,https://x.com/KeyserSquishy/status/1052238309869654016,skipped,,
1044846375517786112,https://x.com/Catalonia_TI/status/1044846375517786112,skipped,,
1044549153563582464,https://x.com/Barcinno/status/1044549153563582464,skipped,,
1016947304249556992,https://x.com/TkRomz/status/1016947304249556992,skipped,,
979422978818572295,https://x.com/CapeCodDaily/status/979422978818572295,skipped,,
978852660089630720,https://x.com/holloway_ebooks/status/978852660089630720,skipped,,
960620624417783808,https://x.com/CapeCodDaily/status/960620624417783808,skipped,,
956839506518224896,https://x.com/onlineappmart/status/956839506518224896,skipped,,
956832974971940865,https://x.com/onlineappmart/status/956832974971940865,skipped,,
955961484043063297,https://x.com/WJD_Reporter/status/955961484043063297,skipped,,
943352909256888321,https://x.com/RosieMalchow/status/943352909256888321,skipped,,
942876837071507457,https://x.com/holloway_ebooks/status/942876837071507457,skipped,,
906934870760452098,https://x.com/arabdotnews/status/906934870760452098,skipped,,
858860639963541504,https://x.com/holloway_ebooks/status/858860639963541504,skipped,,
858272222393372673,https://x.com/wikiupdates_in/status/858272222393372673,skipped,,
805497035667505152,https://x.com/PopItForRoy_/status/805497035667505152,skipped,,
771263374650777600,https://x.com/FFZazzlesBest/status/771263374650777600,skipped,,
745886067652501505,https://x.com/vemano88/status/745886067652501505,skipped,,
745877676611801089,https://x.com/noashavit/status/745877676611801089,skipped,,
745856489353515009,https://x.com/BarbaR_ZD/status/745856489353515009,skipped,,
745856483527647232,https://x.com/HMBangash/status/745856483527647232,skipped,,
745850981418700801,https://x.com/olufemiadelaja/status/745850981418700801,skipped,,
745850977551523840,https://x.com/Hossary/status/745850977551523840,skipped,,
745850974791671808,https://x.com/pratikhjoshi/status/745850974791671808,skipped,,
745850970261823488,https://x.com/mrcalvinaustin/status/745850970261823488,skipped,,
745850950389219328,https://x.com/Ramdog1980/status/745850950389219328,skipped,,
745848398364938242,https://x.com/masug/status/745848398364938242,skipped,,
745848376105795584,https://x.com/notivagos/status/745848376105795584,skipped,,
745844253218246657,https://x.com/ezvidio/status/745844253218246657,skipped,,
745844251183976448,https://x.com/AppsForApes/status/745844251183976448,skipped,,
745842708154060800,https://x.com/PatrioticGeek/status/745842708154060800,skipped,,
745840271083061249,https://x.com/InfamousSuresh/status/745840271083061249,skipped,,
745840247867604992,https://x.com/gr8new/status/745840247867604992,skipped,,
745840246152105992,https://x.com/utwdesign/status/745840246152105992,skipped,,
745840242268192768,https://x.com/ngc_3370/status/745840242268192768,skipped,,
745840239739027456,https://x.com/Blogserver/status/745840239739027456,skipped,,
745840238208102400,https://x.com/AppsforCats/status/745840238208102400,skipped,,
745840236542963712,https://x.com/AmericanGauche/status/745840236542963712,skipped,,
745840231895695361,https://x.com/AnnapolisPAC/status/745840231895695361,skipped,,
745840231480463362,https://x.com/aldoaja/status/745840231480463362,skipped,,
